Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY
2021-10-22,5.228000164031982,425.9511413574219,69.8583755493164,167.77000427246094,108.06790924072266,122.3816146850586,91.332763671875,135.29469299316406,425.9511413574219
2021-10-25,5.234000205993652,428.2354736328125,69.71953582763672,168.92999267578125,108.328125,122.19478607177734,91.62591552734375,135.28880310058594,428.2354736328125
2021-10-26,5.236000061035156,428.62091064453125,69.8583755493164,167.67999267578125,108.70580291748047,123.20518493652344,91.877197265625,135.2886962890625,428.62091064453125
2021-10-27,5.251999855041504,426.72198486328125,69.58067321777344,168.1199951171875,109.2177963256836,125.44693756103516,91.09823608398438,135.2740936279297,426.72198486328125
2021-10-28,5.255000114440918,430.83935546875,70.25756072998047,168.0800018310547,108.26934814453125,125.02237701416016,92.37140655517578,135.27870178222656,430.83935546875
2021-10-29,5.244999885559082,431.7135925292969,69.84970092773438,166.64999389648438,107.99236297607422,125.40438079833984,91.332763671875,135.27969360351562,431.7135925292969
2021-11-01,5.23799991607666,432.4562683105469,70.5265884399414,167.52000427246094,107.56564331054688,124.50147247314453,91.78507995605469,135.27499389648438,432.4562683105469
2021-11-02,5.254000186920166,434.2046813964844,70.37905883789062,167.16000366210938,107.99407958984375,125.05414581298828,92.22061920166016,135.2725067138672,434.2046813964844
2021-11-03,5.247000217437744,436.85565185546875,70.95181274414062,165.77000427246094,107.84285736083984,123.76191711425781,92.53053283691406,135.27099609375,436.85565185546875
2021-11-04,5.263999938964844,438.9143371582031,70.90843200683594,167.64999389648438,108.55694580078125,125.06265258789062,91.65106201171875,135.268798828125,438.9143371582031
2021-11-05,5.284999847412109,440.43719482421875,71.01256561279297,169.83999633789062,108.93497467041016,126.93305206298828,92.1201171875,135.2635955810547,440.43719482421875
2021-11-08,5.2769999504089355,440.8132019042969,71.00387573242188,170.4499969482422,109.29623413085938,126.69499206542969,92.04473114013672,135.25999450683594,440.8132019042969
2021-11-09,5.290999889373779,439.35614013671875,70.8476791381836,171.2899932861328,109.93470001220703,128.3444061279297,92.2038803100586,135.25999450683594,439.35614013671875
2021-11-10,5.270999908447266,435.8215637207031,69.9885482788086,173.14999389648438,109.59867095947266,125.9978256225586,91.77667999267578,135.23739624023438,435.8215637207031
2021-11-11,5.26200008392334,435.9626159667969,70.24022674560547,174.1199951171875,109.58185577392578,125.8108139038086,91.92748260498047,135.23739624023438,435.9626159667969
2021-11-12,5.256999969482422,439.25274658203125,70.6220474243164,174.4499969482422,109.5650405883789,125.2581787109375,91.86045837402344,135.23739624023438,439.25274658203125
2021-11-15,5.252999782562256,439.4031066894531,70.49188995361328,174.17999267578125,109.58185577392578,123.68537139892578,92.50541687011719,135.2700958251953,439.4031066894531
2021-11-16,5.248000144958496,441.1421813964844,70.33568572998047,172.9199981689453,109.42221069335938,123.37077331542969,91.89395904541016,135.24099731445312,441.1421813964844
2021-11-17,5.247000217437744,440.070556640625,70.24888610839844,174.5,109.64063262939453,124.34850311279297,92.1787338256836,135.23789978027344,440.070556640625
2021-11-18,5.256999969482422,441.5652770996094,70.31831359863281,173.94000244140625,109.7078628540039,124.81610107421875,92.19549560546875,135.239501953125,441.5652770996094
2021-11-19,5.264999866485596,440.775634765625,69.71953582763672,172.61000061035156,109.5062255859375,126.13386535644531,91.65106201171875,135.239501953125,440.775634765625
2021-11-22,5.256999969482422,439.53472900390625,69.31166076660156,168.74000549316406,108.62413787841797,124.6545639038086,91.19873809814453,135.25250244140625,439.53472900390625
2021-11-23,5.236999988555908,440.11761474609375,69.24224853515625,167.27999877929688,108.20409393310547,122.85215759277344,91.93583679199219,135.25250244140625,440.11761474609375
2021-11-24,5.234000205993652,441.29266357421875,68.78230285644531,167.1199951171875,108.54015350341797,124.82457733154297,93.04985809326172,135.22390747070312,441.29266357421875
2021-11-25,5.236999988555908,441.29266357421875,68.78230285644531,167.1199951171875,108.54015350341797,124.82457733154297,93.04985809326172,135.22390747070312,441.29266357421875
2021-11-26,5.26800012588501,431.45037841796875,66.93387603759766,166.85000610351562,109.07778930664062,127.97876739501953,90.46165466308594,135.22390747070312,431.45037841796875
2021-11-29,5.26800012588501,436.74285888671875,67.2723159790039,166.6199951171875,108.82575988769531,126.95008087158203,91.1317367553711,135.22120666503906,436.74285888671875
2021-11-30,5.2769999504089355,428.24493408203125,66.6822280883789,165.5,108.92658233642578,128.87998962402344,89.40626525878906,135.22120666503906,428.24493408203125
2021-12-01,5.264999866485596,423.4881896972656,66.30037689208984,166.16000366210938,108.5866928100586,129.67501831054688,87.93208312988281,135.22120666503906,423.4881896972656
2021-12-02,5.2829999923706055,429.97454833984375,67.12479400634766,165.24000549316406,108.90638732910156,129.8367462158203,90.57054138183594,135.22120666503906,429.97454833984375
2021-12-03,5.283999919891357,426.2331848144531,66.84708404541016,166.6300048828125,109.1335220336914,131.3859100341797,90.26900482177734,135.22120666503906,426.2331848144531
2021-12-06,5.2820000648498535,431.28125,67.48927307128906,166.22000122070312,108.63716888427734,129.5813446044922,91.85208129882812,135.2010955810547,431.28125
2021-12-07,5.2779998779296875,440.2021484375,68.9124755859375,166.80999755859375,108.8138198852539,128.534423828125,93.17549896240234,135.20680236816406,440.2021484375
2021-12-08,5.261000156402588,441.3678283691406,69.04264831542969,166.89999389648438,108.6287612915039,126.31266784667969,93.84558868408203,135.1981964111328,441.3678283691406
2021-12-09,5.2789998054504395,438.3879699707031,68.46989440917969,165.8800048828125,108.18286895751953,127.01922607421875,92.48866271972656,135.1710968017578,438.3879699707031
2021-12-10,5.2789998054504395,442.51470947265625,68.617431640625,166.5800018310547,108.17443084716797,126.71282196044922,92.77344512939453,135.1710968017578,442.51470947265625
2021-12-13,5.288000106811523,438.5947570800781,67.97466278076172,167.0,108.2838363647461,128.58544921875,93.64454650878906,135.1710968017578,438.5947570800781
2021-12-14,5.28000020980835,435.57720947265625,67.61267852783203,165.44000244140625,107.93888092041016,128.27896118164062,92.44678497314453,135.18190002441406,435.57720947265625
2021-12-15,5.2779998779296875,442.383056640625,68.53089141845703,166.14999389648438,108.03144073486328,127.04470825195312,93.74507141113281,135.17730712890625,442.383056640625
2021-12-16,5.2769999504089355,438.4819030761719,68.53971862792969,168.16000366210938,108.256591796875,127.09414672851562,93.71155548095703,135.17730712890625,438.4819030761719
