Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,AGG
2020-04-17,97.91785430908203,283.8299865722656,46.59867477416992,158.57000732421875,96.84642791748047,139.4078826904297,60.48141098022461,136.4971923828125,97.91785430908203
2020-04-20,97.77587127685547,285.760009765625,45.90479278564453,159.6999969482422,96.54930114746094,140.52947998046875,58.232547760009766,136.49220275878906,97.77587127685547
2020-04-21,97.82596588134766,273.29998779296875,45.01028060913086,158.61000061035156,97.03913116455078,142.29898071289062,57.175636291503906,136.4853057861328,97.82596588134766
2020-04-22,97.82596588134766,278.8299865722656,45.771034240722656,161.72999572753906,97.62533569335938,140.84510803222656,58.04977798461914,136.55859375,97.82596588134766
2020-04-23,98.05977630615234,282.8800048828125,45.62891387939453,163.33999633789062,97.56916809082031,141.59286499023438,57.56502151489258,136.47850036621094,98.05977630615234
2020-04-24,98.00968933105469,279.6700134277344,46.15559387207031,162.63999938964844,98.12322235107422,141.92507934570312,57.811363220214844,136.4832000732422,98.00968933105469
2020-04-27,97.55870819091797,287.17999267578125,46.76587677001953,161.55999755859375,97.93051147460938,139.28341674804688,59.7900505065918,136.4407958984375,97.55870819091797
2020-04-28,97.94288635253906,288.0,47.117000579833984,160.83999633789062,98.267822265625,140.8866729736328,60.28274154663086,136.5054931640625,97.94288635253906
2020-04-29,98.00968933105469,293.1300048828125,48.295753479003906,161.72999572753906,98.1473617553711,140.1556396484375,61.18865203857422,136.39010620117188,98.00968933105469
2020-04-30,97.79254913330078,291.32000732421875,47.29255294799805,158.8000030517578,97.41655731201172,138.5190887451172,60.48141098022461,136.00509643554688,97.79254913330078
2020-05-01,97.79755401611328,283.92999267578125,46.264278411865234,159.77999877929688,97.41497039794922,139.7051544189453,58.43914031982422,136.00509643554688,97.79755401611328
2020-05-04,97.88125610351562,281.7099914550781,46.24755859375,160.33999633789062,97.51158905029297,139.04803466796875,58.153053283691406,136.5229034423828,97.88125610351562
2020-05-05,97.80592346191406,289.0799865722656,46.33115005493164,161.02000427246094,97.624267578125,138.15802001953125,58.43914031982422,136.50050354003906,97.80592346191406
2020-05-06,97.41265106201172,286.70001220703125,46.03019714355469,158.9499969482422,97.14930725097656,135.9287567138672,57.39017868041992,136.4857940673828,97.41265106201172
2020-05-07,97.71393585205078,288.9800109863281,46.72407150268555,161.38999938964844,97.76113891601562,138.19964599609375,58.208702087402344,136.45779418945312,97.71393585205078
