Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY,AGG
2017-07-19,85.0541000366211,215.21852111816406,51.68738555908203,118.08000183105469,86.07301330566406,96.94174194335938,59.735538482666016,138.3874969482422,215.21852111816406,85.0541000366211
2017-07-20,85.0774154663086,215.31443786621094,51.89710998535156,118.23999786376953,85.86104583740234,97.2214126586914,59.45886993408203,138.39199829101562,215.31443786621094,85.0774154663086
2017-07-21,85.2247314453125,215.12271118164062,51.69515609741211,119.26000213623047,85.98973083496094,97.63311767578125,59.41628646850586,138.38279724121094,215.12271118164062,85.2247314453125
2017-07-24,85.14715576171875,215.07041931152344,51.555328369140625,119.30999755859375,85.98973083496094,97.25247955322266,59.302772521972656,138.37399291992188,215.07041931152344,85.14715576171875
2017-07-25,84.84483337402344,215.59324645996094,51.625244140625,118.91999816894531,85.6566162109375,95.98633575439453,59.380802154541016,138.32769775390625,215.59324645996094,84.84483337402344
2017-07-26,85.00758361816406,215.60189819335938,51.94371795654297,119.87999725341797,85.90644836425781,96.1417007446289,59.79228973388672,138.36630249023438,215.60189819335938,85.00758361816406
2017-07-27,84.88360595703125,215.40147399902344,51.82720947265625,119.79000091552734,85.84588623046875,95.6678466796875,59.86325454711914,138.3665008544922,215.40147399902344,84.88360595703125
2017-07-28,85.0541000366211,215.1488494873047,51.88157272338867,120.69000244140625,86.05028533935547,96.23487854003906,59.7000732421875,138.32440185546875,215.1488494873047,85.0541000366211
2017-07-31,85.01538848876953,215.02685546875,51.990325927734375,120.75,86.05028533935547,96.35142517089844,59.778099060058594,138.3612060546875,215.02685546875,85.01538848876953
2017-08-01,85.24848175048828,215.506103515625,52.27774429321289,120.6500015258789,86.12393188476562,97.02792358398438,60.04768371582031,138.2852020263672,215.506103515625,85.24848175048828
2017-08-02,85.18630981445312,215.6106719970703,52.30105209350586,120.4000015258789,86.07836151123047,97.08241271972656,59.50141525268555,138.2852020263672,215.6106719970703,85.18630981445312
2017-08-03,85.35720825195312,215.1923828125,52.33211135864258,120.58999633789062,86.31352233886719,98.08662414550781,59.380802154541016,138.34800720214844,215.1923828125,85.35720825195312
2017-08-04,85.21739959716797,215.58450317382812,52.40201950073242,119.6500015258789,86.19213104248047,97.25367736816406,59.57947540283203,138.3511962890625,215.58450317382812,85.21739959716797
2017-08-07,85.20964813232422,215.98533630371094,52.425323486328125,119.51000213623047,86.290771484375,97.36265563964844,59.51559829711914,138.34739685058594,215.98533630371094,85.20964813232422
2017-08-08,85.13188934326172,215.45379638671875,52.14568328857422,119.86000061035156,86.35147857666016,97.01234436035156,59.23180389404297,138.34039306640625,215.45379638671875,85.13188934326172
2017-08-09,85.20964813232422,215.44509887695312,52.060237884521484,121.30999755859375,86.51073455810547,97.54170227050781,59.03318786621094,138.3520965576172,215.44509887695312,85.20964813232422
2017-08-10,85.29512023925781,212.40403747558594,51.322288513183594,122.20999908447266,86.73070526123047,98.37467956542969,58.60750198364258,138.35350036621094,212.40403747558594,85.29512023925781
2017-08-11,85.3650131225586,212.71768188476562,51.22907638549805,122.79000091552734,86.6776123046875,98.42139434814453,58.24569320678711,138.35350036621094,212.71768188476562,85.3650131225586
2017-08-14,85.32615661621094,214.82640075683594,51.601932525634766,121.91999816894531,86.33627319335938,97.91535949707031,59.21763229370117,138.3426971435547,214.82640075683594,85.32615661621094
2017-08-15,85.20182800292969,214.80026245117188,51.563087463378906,120.9800033569336,86.07836151123047,97.5027847290039,59.040260314941406,138.3426971435547,214.80026245117188,85.20182800292969
2017-08-16,85.35720825195312,215.1749725341797,51.85826873779297,121.87000274658203,86.23007202148438,97.86083221435547,59.27439498901367,138.34339904785156,215.1749725341797,85.35720825195312
2017-08-17,85.4815444946289,211.82017517089844,51.27569580078125,122.48999786376953,86.44249725341797,98.5926284790039,58.90547561645508,138.2655029296875,211.82017517089844,85.4815444946289
2017-08-18,85.42713928222656,211.48910522460938,51.41550827026367,122.30000305175781,86.4576416015625,98.56929779052734,58.309547424316406,138.3256072998047,211.48910522460938,85.42713928222656
2017-08-21,85.48931121826172,211.6546630859375,51.39997100830078,122.76000213623047,86.48797607421875,98.81062316894531,58.933860778808594,138.33360290527344,211.6546630859375,85.48931121826172
2017-08-22,85.41163635253906,213.8679656982422,51.648536682128906,122.20999908447266,86.38180541992188,98.42916107177734,58.76359558105469,138.32640075683594,213.8679656982422,85.41163635253906
2017-08-23,85.60587310791016,213.10110473632812,51.656307220458984,122.66999816894531,86.61695098876953,99.09864807128906,59.36662673950195,138.31910705566406,213.10110473632812,85.60587310791016
2017-08-24,85.49710083007812,212.6044464111328,51.5398063659668,122.29000091552734,86.39694213867188,98.73274993896484,59.18217086791992,138.32179260253906,212.6044464111328,85.49710083007812
2017-08-25,85.55924987792969,213.10110473632812,51.85049819946289,122.73999786376953,86.54106140136719,99.11415100097656,59.4659423828125,138.32589721679688,213.10110473632812,85.55924987792969
2017-08-28,85.5903549194336,213.10983276367188,51.85049819946289,124.69000244140625,86.6093521118164,99.0519027709961,59.01191329956055,138.32589721679688,213.10983276367188,85.5903549194336
2017-08-29,85.71466827392578,213.35385131835938,51.64077377319336,124.41999816894531,86.74588775634766,99.37113952636719,58.94805145263672,138.2978057861328,213.35385131835938,85.71466827392578
