Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY,AGG,BIL
2022-11-10,84.87994384765625,376.6390075683594,58.03785705566406,163.47999572753906,96.16740417480469,85.28770446777344,75.23628234863281,77.93911743164062,376.6390075683594,84.87994384765625,77.93911743164062
2022-11-11,84.81843566894531,380.28424072265625,59.19535827636719,164.55999755859375,96.11357879638672,84.97520446777344,75.22764587402344,77.93059539794922,380.28424072265625,84.81843566894531,77.93059539794922
2022-11-14,84.58112335205078,377.0493469238281,58.57138442993164,164.9199981689453,95.40452575683594,84.76687622070312,73.39429473876953,77.93059539794922,377.0493469238281,84.58112335205078,77.93059539794922
2022-11-15,85.20513153076172,380.26519775390625,58.96023178100586,165.5,96.02381134033203,86.138427734375,74.18990325927734,77.9476318359375,380.26519775390625,85.20513153076172,77.9476318359375
2022-11-16,85.73240661621094,377.36431884765625,58.82460021972656,165.1199951171875,96.26612854003906,88.02212524414062,73.51537322998047,77.95613861083984,377.36431884765625,85.73240661621094,77.95613861083984
2022-11-17,85.3720932006836,376.2095642089844,58.79745864868164,163.9199981689453,95.61095428466797,87.09329223632812,73.01380157470703,77.98170471191406,376.2095642089844,85.3720932006836,77.98170471191406
2022-11-18,85.24907684326172,377.9176330566406,58.91502380371094,162.7899932861328,95.12629699707031,86.49433135986328,73.93911743164062,77.98170471191406,377.9176330566406,85.24907684326172,77.98170471191406
2022-11-21,85.19634246826172,376.54351806640625,58.471923828125,161.8800048828125,95.62892150878906,86.85893249511719,74.32827758789062,77.99021911621094,376.54351806640625,85.19634246826172,77.99021911621094
2022-11-22,85.63574981689453,381.61077880859375,59.28578186035156,162.07000732421875,96.01485443115234,88.09159088134766,74.73471069335938,78.0072021484375,381.61077880859375,85.63574981689453,78.0072021484375
2022-11-23,86.14549255371094,384.0154113769531,59.9368782043457,163.0800018310547,96.54437255859375,89.62804412841797,74.79524993896484,78.0242691040039,384.0154113769531,86.14549255371094,78.0242691040039
2022-11-24,86.14549255371094,384.0154113769531,59.9368782043457,163.0800018310547,96.54437255859375,89.62804412841797,74.79524993896484,78.0242691040039,384.0154113769531,86.14549255371094,78.0242691040039
2022-11-25,86.16307067871094,383.9295349121094,60.24433898925781,163.22000122070312,96.4546127319336,89.32421875,75.27088928222656,78.0242691040039,383.9295349121094,86.16307067871094,78.0242691040039
2022-11-28,86.0224609375,377.80316162109375,59.46664810180664,161.92999267578125,96.23025512695312,89.57598114013672,73.25593566894531,78.03276062011719,377.80316162109375,86.0224609375,78.03276062011719
2022-11-29,85.71484375,377.154296875,59.638458251953125,162.72999572753906,95.8173828125,88.5256118774414,74.46662902832031,78.0583267211914,377.154296875,85.71484375,78.0583267211914
2022-11-30,86.38280487060547,389.0347595214844,60.69649124145508,164.80999755859375,97.23543548583984,89.17665100097656,76.1702651977539,78.0583267211914,389.0347595214844,86.38280487060547,78.0583267211914
2022-12-01,87.10159301757812,388.74853515625,61.284278869628906,167.83999633789062,98.2787094116211,92.02545166015625,76.00593566894531,78.07540893554688,388.74853515625,87.10159301757812,78.07540893554688
2022-12-02,87.4627685546875,388.3000793457031,61.23906326293945,167.25999450683594,99.00653839111328,93.18275451660156,75.7811050415039,78.08395385742188,388.3000793457031,87.4627685546875,78.08395385742188
2022-12-05,86.77568817138672,381.3149108886719,60.43424987792969,164.38999938964844,97.99114990234375,91.8775405883789,74.3974380493164,78.09247589111328,381.3149108886719,86.77568817138672,78.09247589111328
2022-12-06,87.03114318847656,375.81829833984375,60.16294860839844,164.83999633789062,97.97319030761719,93.06092071533203,73.69697570800781,78.11811828613281,375.81829833984375,87.03114318847656,78.11811828613281
2022-12-07,87.80631256103516,375.1789245605469,60.16294860839844,166.3300018310547,98.39552307128906,95.25366973876953,73.84398651123047,78.11811828613281,375.1789245605469,87.80631256103516,78.11811828613281
2022-12-08,87.54200744628906,378.1180419921875,60.47041320800781,166.47000122070312,98.36854553222656,94.9926528930664,74.36286163330078,78.16931915283203,378.1180419921875,87.54200744628906,78.16931915283203
2022-12-09,87.02229309082031,375.2934875488281,60.506587982177734,167.05999755859375,97.43401336669922,92.5214614868164,74.22449493408203,78.16079711914062,375.2934875488281,87.02229309082031,78.16079711914062
2022-12-12,87.03993225097656,380.7041320800781,60.68744659423828,165.67999267578125,97.44302368164062,92.8172607421875,74.79524993896484,78.16931915283203,380.7041320800781,87.03993225097656,78.16931915283203
2022-12-13,87.62129211425781,383.5859680175781,61.548160552978516,168.50999450683594,97.73055267333984,93.71353149414062,76.17889404296875,78.16931915283203,383.5859680175781,87.62129211425781,78.16931915283203
2022-12-14,87.81509399414062,381.133544921875,61.493682861328125,168.10000610351562,97.4879379272461,94.11380767822266,75.66002655029297,78.19496154785156,381.133544921875,87.81509399414062,78.19496154785156
2022-12-15,87.94401550292969,371.81036376953125,59.922977447509766,165.35000610351562,97.50507354736328,94.48100280761719,74.64823150634766,78.2120361328125,371.81036376953125,87.94401550292969,78.2120361328125
2022-12-16,87.71442413330078,367.4207458496094,59.39638137817383,166.7899932861328,96.98220825195312,93.42562103271484,72.71976470947266,78.2120361328125,367.4207458496094,87.71442413330078,78.2120361328125
2022-12-19,87.17589569091797,364.30511474609375,59.25111389160156,166.32000732421875,96.6486587524414,91.8555908203125,71.79444122314453,78.2214584350586,364.30511474609375,87.17589569091797,78.2214584350586
2022-12-20,86.5843734741211,364.8036193847656,59.4871711730957,169.0800018310547,96.62159729003906,90.22451782226562,71.61283874511719,78.23002624511719,364.8036193847656,86.5843734741211,78.23002624511719
2022-12-21,86.82273864746094,370.2583312988281,60.104557037353516,168.8000030517578,97.14449310302734,90.45126342773438,72.22682189941406,78.23857879638672,370.2583312988281,86.82273864746094,78.23857879638672
2022-12-22,86.79624938964844,364.9761962890625,59.61428451538086,166.75999450683594,96.61260223388672,90.43383026123047,71.92339324951172,78.28997802734375,364.9761962890625,86.79624938964844,78.28997802734375
2022-12-23,86.4960708618164,367.07562255859375,59.82310485839844,167.25999450683594,96.396240234375,89.10802459716797,72.5635986328125,78.28997802734375,367.07562255859375,86.4960708618164,78.28997802734375
2022-12-27,85.86921691894531,365.6280517578125,59.91389465332031,168.6699981689453,95.95449829101562,87.3460922241211,72.53729248046875,78.28997802734375,365.6280517578125,85.86921691894531,78.28997802734375
2022-12-28,85.7191390991211,361.0840759277344,59.278350830078125,167.91000366210938,95.8463134765625,86.83146667480469,71.30072784423828,78.31566619873047,361.0840759277344,85.7191390991211,78.31566619873047
2022-12-29,86.03697967529297,367.5837097167969,60.21350860595703,168.85000610351562,96.24297332763672,87.81710815429688,72.86178588867188,78.34994506835938,367.5837097167969,86.03697967529297,78.34994506835938
2022-12-30,85.630859375,366.6155090332031,59.59611892700195,169.63999938964844,95.95449829101562,86.84017944335938,72.3355712890625,78.34135437011719,366.6155090332031,85.630859375,78.34135437011719
2023-01-02,85.630859375,366.6155090332031,59.59611892700195,169.63999938964844,95.95449829101562,86.84017944335938,72.3355712890625,78.34135437011719,366.6155090332031,85.630859375,78.34135437011719
2023-01-03,86.13407897949219,365.072021484375,60.122718811035156,171.05999755859375,96.29706573486328,88.49745178222656,72.4057388305664,78.34994506835938,365.072021484375,86.13407897949219,78.34994506835938
2023-01-04,86.61083984375,367.8905029296875,60.921688079833984,172.6699981689453,96.36017608642578,89.70986938476562,74.0457534790039,78.34135437011719,367.8905029296875,86.61083984375,78.34135437011719
2023-01-05,86.54019165039062,363.691650390625,60.313385009765625,170.52000427246094,96.38722229003906,90.0849609375,72.05493927001953,78.36707305908203,363.691650390625,86.54019165039062,78.36707305908203
